,temperature,el_loadprofile,th_loadprofile,heatpump,bev_at_home,bev_battery,bev,pv,current_demand,current_production,temp_residual,current_residual,home_battery_soc,electrical_storage_charge,electrical_storage_discharge,done,action,reward,bev_charge_flag,heatpump_flag,thermal_storage,th_soc,cost,specific_cost
255,17.525,0.000195,0.008347156734576845,0.0,1,16.0,0.0,-0.0001,0.000195,-0.0001,0.000295,0.000295,0.0,0.0,0.0,True,4,0.0,0,0,56.47891731518939,415332.4358171386,6.575e-05,0.33717948717948715
256,17.7,0.00021666666666666663,0.006666221462742863,0.0,1,16.0,0.0,-0.0001,0.00021666666666666663,-0.0001,0.00031666666666666665,0.00031666666666666665,0.0,0.0,0.0,True,4,0.0,0,0,56.03122395110921,414768.3421783976,7.116666666666666e-05,0.3284615384615384
257,17.25,0.0002474,0.007028516107457149,1.79300517304405,1,16.0,0.0,-0.0001,1.7932525730440498,-0.0001,1.7933525730440498,1.7933525730440498,0.0,0.0,0.0,True,1,0.0,0,1,56.57478512469555,415453.2292571164,0.44833014326101245,0.2500094799808212
258,16.8,0.00039180000000000004,0.007390810752171436,1.8125587994074526,1,16.0,0.0,-0.0001,1.8129505994074526,-0.0001,1.8130505994074526,1.8130505994074526,0.0,0.0,0.0,True,2,0.0,0,1,57.117538439344,416137.09843357344,0.45325464985186315,0.2500093769791662
259,16.35,0.0001947333333333333,0.007753105396885722,1.8323722586645945,1,16.0,0.0,-0.0001,1.832566991997928,-0.0001,1.832666991997928,1.832666991997928,0.0,0.0,0.0,True,2,0.0,0,1,57.65948498903015,416819.95108617796,0.458158747999482,0.25000927660493405
260,15.9,0.000179,0.008115400041600008,1.852448546111316,1,16.0,0.0,-0.0001,1.852627546111316,-0.0001,1.852727546111316,1.852727546111316,0.0,0.0,0.0,True,2,0.0,0,1,58.20062586624823,417501.7885914727,0.463173886527829,0.25000917615633844
261,15.675,0.0004016,0.007716875932414293,1.8625861817753226,1,16.0,0.0,-0.0001,1.8629877817753226,-0.0001,1.8630877817753226,1.8630877817753226,0.0,0.0,0.0,True,2,0.0,0,1,58.741112913695304,418182.80227125605,0.46576394544383065,0.25000912512694196
262,15.45,0.0004286,0.007318351823228578,1.8727906396200864,1,16.0,0.0,-0.0001,1.8732192396200864,-0.0001,1.8733192396200864,1.8733192396200864,0.0,0.0,0.0,True,2,0.0,0,1,59.28094701676588,418862.99324112496,0.4683218099050216,0.25000907528581834
263,15.225,0.00032693333333333333,0.006919827714042864,1.8830622885251909,1,16.0,0.0,-0.0001,1.8833892218585242,-0.0001,1.8834892218585242,1.8834892218585242,0.0,0.0,0.0,True,2,0.0,0,1,59.820129059655414,419542.36261516577,0.47086430546463104,0.2500090262808148
264,15.0,0.00014933333333333335,0.006521303604857149,0.0,1,16.0,0.0,-0.0001,0.00014933333333333335,-0.0001,0.00024933333333333334,0.00024933333333333334,0.0,0.0,0.0,True,0,0.0,0,0,59.36793985261073,418972.6042142895,5.433333333333333e-05,0.36383928571428564
265,14.9,0.00036899999999999997,0.007861793790300007,0.0,1,16.0,0.0,-0.0001,0.00036899999999999997,-0.0001,0.00046899999999999996,0.00046899999999999996,0.0,0.0,0.0,True,0,0.0,0,0,58.91609737501051,418403.2826925132,0.00010924999999999999,0.296070460704607
266,14.8,0.0002762,0.009202283975742865,0.0,1,16.0,0.0,-0.0001,0.0002762,-0.0001,0.0003762,0.0003762,0.0,0.0,0.0,True,0,0.0,0,0,58.464601157325205,417834.39745822974,8.604999999999999e-05,0.3115496017378711
267,14.7,0.0001923333333333333,0.010542774161185724,0.0,1,16.0,0.0,-0.0001,0.0001923333333333333,-0.0001,0.0002923333333333333,0.0002923333333333333,0.0,0.0,0.0,True,4,0.0,0,0,58.01345073066125,417265.94792063313,6.508333333333332e-05,0.33838821490467935
268,14.6,0.00020646666666666665,0.011883264346628583,0.0,1,16.0,0.0,-0.0001,0.00020646666666666665,-0.0001,0.00030646666666666667,0.00030646666666666667,0.0,0.0,0.0,True,4,0.0,0,0,57.56264562675989,416697.9334897174,6.861666666666666e-05,0.33233774620600576
269,14.875,0.00044219999999999996,0.015796046509542874,0.0,1,16.0,0.0,-0.0001,0.00044219999999999996,-0.0001,0.0005422,0.0005422,0.0,0.0,0.0,True,4,0.0,0,0,57.11167569373754,416129.71137410926,0.00012754999999999998,0.28844414292175485
270,15.149999999999999,0.00023999999999999998,0.019708828672457164,0.0,1,16.0,0.0,-0.0001,0.00023999999999999998,-0.0001,0.00033999999999999997,0.00033999999999999997,0.0,0.0,0.0,True,4,0.0,0,0,56.66054115480034,415561.2818550484,7.699999999999999e-05,0.3208333333333333
271,15.424999999999999,0.000177,0.023621610835371454,0.0,1,16.0,0.0,-0.0001,0.000177,-0.0001,0.000277,0.000277,0.0,0.0,0.0,True,4,0.0,0,0,56.20924223285215,414992.64521339367,6.125e-05,0.34604519774011294
272,15.7,0.00028946666666666664,0.02753439299828574,1.8614564847131423,1,16.0,0.0,-0.0001,1.861745951379809,-0.0001,1.861845951379809,1.861845951379809,0.0,0.0,0.0,True,1,0.0,0,1,56.748499223246256,415672.10902129026,0.4654534878449522,0.25000913121362633
273,16.05,0.00039853333333333333,0.04231601450262861,1.8457270629444524,1,16.0,0.0,-0.0001,1.8461255962777858,-0.0001,1.8462255962777858,1.8462255962777858,0.0,0.0,0.0,True,2,0.0,0,1,57.28409707997275,416346.96232076566,0.46154839906944645,0.2500092084742416
274,16.4,0.00025153333333333334,0.057097636006971486,1.830157838668512,1,16.0,0.0,0.02357054195912157,1.8304093720018453,0.02357054195912157,1.8068388300427236,1.8068388300427236,0.0,0.0,0.0,True,2,0.008756493917354446,0,1,57.81604075810856,417017.21135521674,0.45359535086741065,0.2478108765206614
275,16.75,0.00012793333333333334,0.07187925751131435,1.814747408710833,1,16.0,0.0,0.07012418152468314,1.8148753420441663,0.07012418152468314,1.7447511605194832,1.7447511605194832,0.0,0.0,0.0,True,2,0.02627422519448397,0,1,58.344335206020446,417682.8623595857,0.44179772465184547,0.243431443701379
276,17.1,0.0003068666666666667,0.08666087901565722,1.7994943636777394,1,16.0,0.0,0.23323983897006767,1.799801230344406,0.23323983897006767,1.5665613913743384,1.5665613913743384,0.0,0.0,0.0,True,2,0.08812255921688428,0,1,58.86898536537427,418343.9215603716,0.41029953496119,0.22796936019577893
277,17.400000000000002,0.0003458,0.09865283175570008,1.7865445184740851,1,16.0,0.0,0.26079929815082736,1.7868903184740852,0.26079929815082736,1.5260910203232578,1.5260910203232578,0.0,0.0,0.0,True,2,0.09924701080366538,0,1,59.39054892731252,419001.09164841374,0.40238669893288065,0.22518824729908365
278,17.700000000000003,0.0002846666666666667,0.11064478449574296,1.7737083704880896,1,16.0,0.0,0.31694246770848283,1.7739930371547563,0.31694246770848283,1.4570505694462734,1.4570505694462734,0.0,0.0,0.0,True,2,0.1214891341329245,0,1,59.909030071602444,419654.37789021904,0.389618039778247,0.21962771646676887
279,18.0,0.0001422,0.12263673723578583,0.0,1,16.0,0.0,0.6272086062608531,0.0001422,0.6272086062608531,-0.6270664062608531,-0.6270664062608531,0.0,0.0,0.0,True,0,0.6799999999999999,0,0,59.43371289959987,419055.4782534958,0.05017668850086825,0.08
280,18.3,0.0002498666666666667,0.1346286899758287,0.0,1,16.0,0.0,0.608058094754428,0.0002498666666666667,0.608058094754428,-0.6078082280877612,-0.6078082280877612,0.0,0.0,0.0,True,0,0.6799999999999999,0,0,58.95666325260953,418454.395698288,0.048644647580354236,0.08
281,18.75,0.000432,0.13049853102608583,0.0,1,16.0,0.0,0.5901966084281558,0.000432,0.5901966084281558,-0.5897646084281558,-0.5897646084281558,0.0,0.0,0.0,True,0,0.6799999999999999,0,0,58.48107797662453,417855.1582505469,0.047215728674252465,0.08
282,19.200000000000003,0.0002496,0.12636837207634297,0.0,1,16.0,0.0,0.6924052105243756,0.0002496,0.6924052105243756,-0.6921556105243757,-0.6921556105243757,0.0,0.0,0.0,True,0,0.6799999999999999,0,0,58.006955088642485,417257.7634116895,0.05539241684195005,0.08
283,19.650000000000002,0.00019553333333333333,0.12223821312660012,0.0,1,16.0,0.0,1.029238989701787,0.00019553333333333333,1.029238989701787,-1.0290434563684536,-1.0290434563684536,0.0,0.0,0.0,True,0,0.6799999999999999,0,0,57.53429260834628,416662.2086865163,0.08233911917614296,0.08
284,20.1,0.00019826666666666667,0.11810805417685726,0.0,1,16.0,0.0,1.0933373168211522,0.00019826666666666667,1.0933373168211522,-1.0931390501544855,-1.0931390501544855,0.0,0.0,0.0,True,0,0.6799999999999999,0,0,57.0630885581005,416068.4915832066,0.08746698534569218,0.08
285,20.375,0.00041366666666666673,0.1108259318181001,0.0,1,16.0,0.0,0.7373234744181087,0.00041366666666666673,0.7373234744181087,-0.7369098077514421,-0.7369098077514421,0.0,0.0,0.0,True,0,0.6799999999999999,0,0,56.59396550563133,415477.3965370955,0.0589858779534487,0.08
286,20.65,0.000165,0.10354380945934297,0.0,1,16.0,0.0,1.198260036237167,0.000165,1.198260036237167,-1.198095036237167,-1.198095036237167,0.0,0.0,0.0,True,4,0.6799999999999999,0,0,56.1269206329211,414888.9199974805,0.09586080289897336,0.08
287,20.925,0.0002069333333333333,0.09626168710058582,1.6426597184788836,1,16.0,0.0,0.9341045990887491,1.642866651812217,0.9341045990887491,0.7087620527234679,0.7087620527234679,0.0,0.0,0.0,True,3,-1.0,0,1,56.65267119851916,415551.3657101341,0.2519188811079669,0.15334104008385566
288,21.2,0.00022293333333333332,0.08897956474182867,1.6320523593732295,1,16.0,0.0,1.25,1.6322752927065627,1.25,0.3822752927065627,0.3822752927065627,0.0,0.0,0.0,True,2,0.5207454917672433,0,1,57.17915271918491,416214.732426173,0.19556882317664068,0.11981362705818918
289,21.8,0.0004923333333333332,0.08807382813004294,1.609206618653949,1,16.0,0.0,1.25,1.6096989519872824,1.25,0.3596989519872824,0.3596989519872824,0.0,0.0,0.0,True,2,0.5280490485196734,0,1,57.70510076241317,416877.4269606406,0.1899247379968206,0.11798773787008164
290,22.4,0.0002414,0.08716809151825722,1.5867631960305024,1,16.0,0.0,1.25,1.5870045960305024,1.25,0.33700459603050237,0.33700459603050237,0.0,0.0,0.0,True,2,0.5356002132105122,0,1,58.230516050621304,417539.4502237828,0.1842511490076256,0.11609994669737193
291,23.0,0.00019319999999999998,0.08626235490647151,1.5647150497422917,0,15.75,0.0,1.25,1.5649082497422917,1.25,0.3149082497422917,0.3149082497422917,0.0,0.0,0.0,True,2,0.5431628340766799,1,1,58.755399305248375,418200.8031246129,0.17872706243557293,0.11420929148083002
292,23.6,0.0002665333333333333,0.08535661829468578,1.5430551900229261,0,15.5,0.0,1.25,1.5433217233562595,1.25,0.2933217233562595,0.2933217233562595,0.0,0.0,0.0,True,2,0.5507600827075163,1,1,59.27975124675646,418861.4865709131,0.17333043083906488,0.11230997932312094
293,23.650000000000002,0.0002916666666666667,0.08358137453558578,1.5412675108122031,0,15.25,0.0,1.25,1.5415591774788697,1.25,0.2915591774788697,0.2915591774788697,0.0,0.0,0.0,True,2,0.5513897957457108,1,1,59.80374488226903,419521.71855165897,0.17288979436971744,0.11215255106357229
294,23.700000000000003,0.0002339333333333333,0.0818061307764858,1.5394824758708445,0,15.0,0.0,1.25,1.539716409204178,1.25,0.28971640920417796,0.28971640920417796,0.0,0.0,0.0,True,2,0.5520497118292929,1,1,60.327380696992066,420181.49967821,0.1724291023010445,0.11198757204267679
295,23.75,0.00013319999999999999,0.0800308870173858,1.5377000812097854,0,14.75,0.0,1.25,1.5378332812097855,1.25,0.28783328120978546,0.28783328120978546,0.0,0.0,0.0,True,2,0.552725715060166,1,1,60.85065917547456,420840.83056109794,0.17195832030244637,0.1118185712349585
296,23.8,0.00023386666666666667,0.0782556432582858,1.5359203228430798,0,14.5,0.0,1.25,1.5361541895097464,1.25,0.28615418950974636,0.28615418950974636,0.0,0.0,0.0,True,2,0.5533298713140716,1,1,61.373580801609364,421499.7118100278,0.1715385473774366,0.11166753217148209
297,24.0,0.0003148,0.0781469548648715,1.5288275727110396,0,14.25,0.0,1.25,1.5291423727110396,1.25,0.2791423727110396,0.2791423727110396,0.0,0.0,0.0,True,2,0.5558671417188068,1,1,61.89581584066332,422157.7279592358,0.1697855931777599,0.11103321457029829
298,24.200000000000003,0.00026313333333333335,0.07803826647145722,1.521776685236806,0,14.0,0.0,1.25,1.5220398185701394,1.25,0.27203981857013937,0.27203981857013937,0.0,0.0,0.0,True,2,0.5584610794207221,1,1,62.41736522238995,422814.8801802113,0.16800995464253485,0.11038473014481949
299,24.400000000000002,0.00021606666666666664,0.07792957807804293,1.5147674068587698,0,13.75,0.0,1.25,1.5149834735254364,1.25,0.2649834735254364,0.2649834735254364,0.0,0.0,0.0,True,2,0.5610622259937996,1,1,62.938229875283355,423471.169642857,0.1662458683813591,0.1097344435015501
300,24.6,0.00020453333333333334,0.07782088968462864,1.5077994848633216,0,13.5,0.0,1.25,1.508004018196655,1.25,0.25800401819665497,0.25800401819665497,0.0,0.0,0.0,True,2,0.5636589755354044,1,1,63.45841072658055,424126.5975154915,0.16450100454916375,0.10908525611614889
301,24.8,0.0004614666666666666,0.07720498878861436,1.5008726674037354,0,13.25,0.0,1.25,1.501334134070402,1.25,0.25133413407040206,0.25133413407040206,0.0,0.0,0.0,True,2,0.5661631083385072,1,1,63.97800920338443,424781.29159626435,0.16283353351760052,0.10845922291537319
302,25.0,0.00022886666666666666,0.07658908789260008,1.4939867035183387,0,13.0,0.0,1.25,1.4942155701850055,1.25,0.2442155701850055,0.2442155701850055,0.0,0.0,0.0,True,2,0.568860355199456,1,1,64.49702609432705,425435.2528788521,0.16105389254625138,0.10778491120013599
303,25.2,0.0002548,0.07597318699658578,1.4871413431479905,0,12.75,0.0,1.25,1.4873961431479905,1.25,0.2373961431479905,0.2373961431479905,0.0,0.0,0.0,True,2,-1.0,1,1,65.01546218697263,426088.4823555855,0.15934903578699763,0.10713288219891733
304,25.4,0.0002364,0.0753572861005715,1.4803363371528777,0,12.5,0.0,1.25,1.4805727371528776,1.25,0.23057273715287763,0.23057273715287763,0.0,0.0,0.0,True,2,-1.0,1,1,65.53331826781886,426740.98101745173,0.1576431842882194,0.10647446108683943
305,25.5,0.00037033333333333325,0.07177056911790007,0.0,0,12.25,0.0,1.25,0.00037033333333333325,1.25,-1.2496296666666666,-1.2496296666666666,0.0,0.0,0.0,True,0,-1.0,0,0,65.06046369897297,426145.1842607059,0.1,0.08
306,25.6,0.00031306666666666667,0.06818385213522864,0.0,0,12.0,0.0,1.25,0.00031306666666666667,1.25,-1.2496869333333334,-1.2496869333333334,0.0,0.0,0.0,True,0,0.6799999999999999,0,0,64.58896014052436,425551.08977706067,0.1,0.08
307,25.7,0.00013933333333333335,0.0645971351525572,0.0,0,11.75,0.0,1.25,0.00013933333333333335,1.25,-1.2498606666666667,-1.2498606666666667,0.0,0.0,0.0,True,0,0.6799999999999999,0,0,64.11880576297983,424958.69526135456,0.1,0.08
308,25.8,0.00020086666666666665,0.06101041816988577,0.0,0,11.5,0.0,1.25,0.00020086666666666665,1.25,-1.2497991333333334,-1.2497991333333334,0.0,0.0,0.0,True,0,0.6799999999999999,0,0,63.649998739323564,424367.9984115477,0.1,0.08
309,25.75,0.0002756666666666667,0.06039451727387148,0.0,0,11.25,0.0,1.25,0.0002756666666666667,1.25,-1.2497243333333334,-1.2497243333333334,0.0,0.0,0.0,True,0,0.6799999999999999,0,0,63.181948595587926,423778.25523044076,0.1,0.08
310,25.700000000000003,0.0002906,0.0597786163778572,0.0,0,11.0,0.0,1.25,0.0002906,1.25,-1.2497094,-1.2497094,0.0,0.0,0.0,True,0,0.6799999999999999,0,0,62.714654306831335,423189.4644266075,0.1,0.08
311,25.650000000000002,0.00015826666666666667,0.05916271548184291,0.0,0,10.75,0.0,1.25,0.00015826666666666667,1.25,-1.2498417333333334,-1.2498417333333334,0.0,0.0,0.0,True,0,0.6799999999999999,0,0,62.24811484950027,422601.6247103703,0.1,0.08
312,25.6,0.00023753333333333332,0.058546814585828624,0.0,0,10.5,0.0,1.25,0.00023753333333333332,1.25,-1.2497624666666667,-1.2497624666666667,0.0,0.0,0.0,True,0,0.6799999999999999,0,0,61.7823292014271,422014.7347937981,0.1,0.08
313,25.775000000000002,0.00026246666666666663,0.056988947613557196,0.0,0,10.25,0.0,1.25,0.00026246666666666663,1.25,-1.2497375333333334,-1.2497375333333334,0.0,0.0,0.0,True,0,0.6799999999999999,0,0,61.31748298676837,421429.0285633281,0.1,0.08
314,25.950000000000003,0.00024106666666666663,0.05543108064128577,0.0,0,10.0,0.0,1.25,0.00024106666666666663,1.25,-1.2497589333333334,-1.2497589333333334,0.0,0.0,0.0,True,0,0.6799999999999999,0,0,60.85357493337466,420844.504416052,0.1,0.08
315,26.125,0.00016353333333333334,0.05387321366901433,0.0,0,9.75,0.0,1.25,0.00016353333333333334,1.25,-1.2498364666666666,-1.2498364666666666,0.0,0.0,0.0,True,0,0.6799999999999999,0,0,60.39060377081927,420261.16075123224,0.1,0.08
316,26.3,0.00042606666666666665,0.052315346696742905,0.0,0,9.5,0.0,1.25,0.00042606666666666665,1.25,-1.2495739333333333,-1.2495739333333333,0.0,0.0,0.0,True,0,0.6799999999999999,0,0,59.928568230395854,419678.99597029877,0.1,0.08
317,26.275,0.0002728666666666667,0.05463403242291434,0.0,0,9.25,0.0,1.25,0.0002728666666666667,1.25,-1.2497271333333333,-1.2497271333333333,0.0,0.0,0.0,True,0,0.6799999999999999,0,0,59.46669892940184,419097.0406510463,0.1,0.08
318,26.25,0.00024440000000000003,0.05695271814908577,1.4518595144437338,0,9.0,0.0,1.25,1.4521039144437338,1.25,0.20210391444373377,0.20210391444373377,0.0,0.0,0.0,True,2,0.5853575570902683,1,1,59.99571571547267,419763.60180149553,0.15052597861093345,0.10366061072743292
319,26.225,0.0002628666666666667,0.0592714038752572,1.4526869054074187,0,8.75,0.0,1.25,1.4529497720740854,1.25,0.20294977207408538,0.20294977207408538,0.0,0.0,0.0,True,2,0.5850167819542895,1,1,60.52355669094743,420428.6814305937,0.15073744301852135,0.1037458045114276
320,26.2,0.00022653333333333333,0.06159008960142864,1.4535149071907474,0,8.5,0.0,0.8761721603672508,1.4537414405240807,0.8761721603672508,0.57756928015683,0.57756928015683,0.0,0.0,0.0,True,2,0.4098370263387022,1,1,61.05022344806957,421092.28154456767,0.21448609286858755,0.14754074341532444
321,26.1,0.00027873333333333335,0.06416238157890007,1.456833032045694,0,8.25,0.0,0.9746580908166108,1.4571117653790273,0.9746580908166108,0.4824536745624165,0.4824536745624165,0.0,0.0,0.0,True,2,0.45485014773928123,1,1,61.57566732636582,421754.3408312209,0.19858606590593297,0.1362874630651797
322,26.0,0.0002199333333333333,0.0667346735563715,1.4601609681451284,0,8.0,0.0,1.1621611762145052,1.4603809014784617,1.1621611762145052,0.29821972526395646,0.29821972526395646,0.0,0.0,0.0,True,2,0.5411393692055337,1,1,62.09988998181785,422414.86137709045,0.16752782541314953,0.11471515769861655
323,25.9,0.0001831333333333333,0.06930696553384293,1.4634987460596396,0,7.75,0.0,0.7699722783203035,1.463681879392973,0.7699722783203035,0.6937096010726694,0.6937096010726694,0.0,0.0,0.0,True,2,0.3577151269201674,1,1,62.622893068164956,423073.8452658878,0.23502518253379162,0.16057121826995815
324,25.8,0.0003058,0.07187925751131435,1.4668463964219276,0,7.5,0.0,0.47527957478979416,1.4671521964219276,0.47527957478979416,0.9918726216321334,0.9918726216321334,0.0,0.0,0.0,True,2,0.22028397029650504,1,1,63.14467823690694,423731.2945785027,0.2859905213912169,0.19492900742587374
325,25.5,0.000171,0.0712995860797715,1.4769488894452065,0,7.25,0.0,0.44095964242014796,1.4771198894452064,0.44095964242014796,1.0361602470250584,1.0361602470250584,0.0,0.0,0.0,True,2,0.20299811747733132,1,1,63.6658716799908,424387.9983167884,0.29431683314987644,0.19925047063066717
326,25.200000000000003,0.00040006666666666667,0.07071991464822863,1.4871413431479905,0,7.0,0.0,0.6057270297067963,1.487541409814657,0.6057270297067963,0.8818143801078608,0.8818143801078608,0.0,0.0,0.0,True,2,0.2768960766288463,1,1,64.18647419871178,425043.95749037684,0.2689117574035089,0.18077598084278843
327,24.900000000000002,0.00020366666666666664,0.07014024321668579,1.4974245944143125,0,6.75,0.0,0.5347466569004642,1.4976282610809792,0.5347466569004642,0.962881604180515,0.962881604180515,0.0,0.0,0.0,True,2,0.24280239371942092,1,1,64.70648659327986,425699.1731075326,0.2835001335971659,0.18929940157014477
328,24.6,0.00025066666666666667,0.06956057178514292,0.0,0,6.5,0.0,0.37429722393559733,0.37429722393559733,0.37429722393559733,-0.37404655726893066,0.0,0.3366419015420376,0.37404655726893066,0.0,True,5,0.6799999999999999,1,0,64.2351895900702,425105.33888348844,0.029943777914847786,0.08
329,24.025000000000002,0.00027726666666666667,0.07050253786140007,1.5279439276207,1,16.0,17.805,0.22743919701195633,19.333221194287365,0.22743919701195633,19.105781997275407,19.105781997275407,0.3366419015420376,0.0,0.0,True,2,-1.0,0,1,64.75506422936377,425760.38092899835,4.7946406350798085,0.24800009201242382
330,23.450000000000003,0.000255,0.07144450393765721,0.0,1,16.0,0.0,0.19868344569623841,0.000255,0.19868344569623841,-0.1984284456962384,-0.1984284456962384,0.3366419015420376,0.0,0.0,True,0,0.68,0,0,64.28332815405878,425165.99347411405,0.015894675655699072,0.07999999999999999
331,22.875,0.00026693333333333333,0.07238647001391435,0.0,1,16.0,0.0,0.12828283390443662,0.00026693333333333333,0.12828283390443662,-0.1280159005711033,-0.1280159005711033,0.3366419015420376,0.0,0.0,True,0,0.6799999999999999,0,0,63.81204424308248,424572.1757462839,0.01026262671235493,0.08
332,22.3,0.00021946666666666667,0.07332843609017149,0.0,1,16.0,0.0,-0.0001,0.00021946666666666667,-0.0001,0.00031946666666666666,0.00031946666666666666,0.3366419015420376,0.0,0.0,True,0,0.0,0,0,63.34121188412905,423978.92697400256,7.186666666666666e-05,0.327460510328068
333,21.8,0.0002732666666666667,0.07405302537960007,0.0,1,16.0,0.0,-0.0001,0.0002732666666666667,0.0002732666666666667,0.00037326666666666667,0.0,0.3362271608012969,0.0,0.00037326666666666667,True,5,0.5707245669675531,0,0,62.870873537630985,423386.300657415,2.9326666666666668e-05,0.10731885825811173
334,21.3,0.0002686,0.07477761466902863,0.0,1,16.0,0.0,-0.0001,0.0002686,-0.0001,0.0003686,0.0003686,0.3362271608012969,0.0,0.0,True,0,0.0,0,0,62.40102853461309,422794.2959536125,8.415e-05,0.3132911392405063
335,20.8,0.00018906666666666664,0.0755022039584572,0.0,1,16.0,0.0,-0.0001,0.00018906666666666664,0.00018906666666666664,0.00028906666666666663,0.0,0.3359059756161117,0.0,0.00028906666666666663,True,5,0.5576868829337094,0,0,61.93167620700615,422202.9120208277,2.0906666666666664e-05,0.11057827926657264
336,20.3,0.00025340000000000003,0.07622679324788578,0.0,1,16.0,0.0,-0.0001,0.00025340000000000003,-0.0001,0.0003534,0.0003534,0.3359059756161117,0.0,0.0,True,0,0.0,0,0,61.46281588764538,421612.14801843313,8.035e-05,0.3170876085240726
337,20.0,0.00025766666666666673,0.07340089501911436,1.67897918065816,1,16.0,0.0,-0.0001,1.6792368473248267,-0.0001,1.6793368473248267,1.6793368473248267,0.3359059756161117,0.0,0.0,True,2,0.0,0,1,61.98587049087149,422271.1968184981,0.41982621183120666,0.25001012364636177
338,19.700000000000003,0.000252,0.07057499679034293,0.0,1,16.0,0.0,-0.0001,0.000252,-0.0001,0.000352,0.000352,0.3359059756161117,0.0,0.0,True,0,0.0,0,0,61.518056653057556,421681.7513828525,7.999999999999999e-05,0.31746031746031744
339,19.400000000000002,0.00022319999999999998,0.06774909856157149,1.703074540030222,1,16.0,0.0,-0.0001,1.703297740030222,-0.0001,1.703397740030222,1.703397740030222,0.3359059756161117,0.0,0.0,True,2,0.0,0,1,62.042156320720096,422342.11696410726,0.4258414350075555,0.2500099806390864
340,19.1,0.00029893333333333335,0.06492320033280007,0.0,1,16.0,0.0,-0.0001,0.00029893333333333335,-0.0001,0.00039893333333333334,0.00039893333333333334,0.3359059756161117,0.0,0.0,True,0,0.0,0,0,61.57538613215104,421753.98652651027,9.173333333333333e-05,0.3068688670829616
341,18.975,0.0002850666666666667,0.0582569788700572,1.7204023480025439,1,16.0,0.0,-0.0001,1.7206874146692106,-0.0001,1.7207874146692106,1.7207874146692106,0.3359059756161117,0.0,0.0,True,2,0.0,0,1,62.10128897284619,422416.62410578615,0.43018885366730264,0.2500098797723834
342,18.85,0.0003226,0.051590757407314336,0.0,1,16.0,0.0,-0.0001,0.0003226,-0.0001,0.00042259999999999997,0.00042259999999999997,0.3359059756161117,0.0,0.0,True,0,0.0,0,0,61.63708045257579,421831.72137024545,9.764999999999999e-05,0.3026968381897086
343,18.725,0.0003430666666666667,0.04492453594457147,0.0,1,16.0,0.0,-0.0001,0.0003430666666666667,-0.0001,0.0004430666666666667,0.0004430666666666667,0.3359059756161117,0.0,0.0,True,0,0.0,0,0,61.174821419892396,421249.2749890644,0.00010276666666666667,0.29955305091333073
344,18.6,0.00020266666666666664,0.038258314481828606,0.0,1,16.0,0.0,-0.0001,0.00020266666666666664,-0.0001,0.00030266666666666663,0.00030266666666666663,0.3359059756161117,0.0,0.0,True,0,0.0,0,0,60.71450923486492,420669.2816359298,6.766666666666665e-05,0.3338815789473684
345,18.375,0.00024213333333333333,0.03260651802428574,0.0,1,16.0,0.0,-0.0001,0.00024213333333333333,-0.0001,0.0003421333333333333,0.0003421333333333333,0.3359059756161117,0.0,0.0,True,0,0.0,0,0,60.25594025889416,420091.48472620663,7.753333333333333e-05,0.32020925110132153
346,18.15,0.00020713333333333334,0.026954721566742883,0.0,1,16.0,0.0,-0.0001,0.00020713333333333334,-0.0001,0.00030713333333333334,0.00030713333333333334,0.3359059756161117,0.0,0.0,True,0,0.0,0,0,59.79911213138462,419515.8812855446,6.878333333333333e-05,0.33207273897650463
347,17.925,0.0003368,0.02130292510920002,0.0,1,16.0,0.0,-0.0001,0.0003368,-0.0001,0.0004368,0.0004368,0.3359059756161117,0.0,0.0,True,0,0.0,0,0,59.344022494937235,418942.4683436209,0.0001012,0.3004750593824228
348,17.7,0.00017246666666666667,0.01565112865165716,0.0,1,16.0,0.0,-0.0001,0.00017246666666666667,-0.0001,0.00027246666666666666,0.00027246666666666666,0.3359059756161117,0.0,0.0,True,0,0.0,0,0,58.890668995345436,418371.2429341352,6.011666666666666e-05,0.34856977193660604
349,17.725,0.00038246666666666657,0.01576537346294694,0.0,1,16.0,0.0,-0.0001,0.00038246666666666657,-0.0001,0.00048246666666666656,0.00048246666666666656,0.3359059756161117,0.0,0.0,True,4,0.0,0,0,58.4379067750254,417800.76253653195,0.00011261666666666663,0.2944483179362036
350,17.75,0.00020453333333333334,0.01587961827423672,0.0,1,16.0,0.0,-0.0001,0.00020453333333333334,-0.0001,0.0003045333333333333,0.0003045333333333333,0.3359059756161117,0.0,0.0,True,4,0.0,0,0,57.98573503328652,417231.02614194097,6.813333333333333e-05,0.33311603650586696
351,17.775,0.0003045333333333334,0.015993863085526503,0.0,1,16.0,0.0,-0.0001,0.0003045333333333334,-0.0001,0.00040453333333333337,0.00040453333333333337,0.3359059756161117,0.0,0.0,True,4,0.0,0,0,57.534152970522314,416662.0327428581,9.313333333333334e-05,0.3058231173380035
352,17.8,0.00021373333333333332,0.016108107896816284,0.0,1,16.0,0.0,-0.0001,0.00021373333333333332,-0.0001,0.00031373333333333333,0.00031373333333333333,0.3359059756161117,0.0,0.0,True,4,0.0,0,0,57.08315978820929,416093.78133314365,7.043333333333333e-05,0.3295383655645664
